TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,LOCATION,EVENT
1620455565,08/05/21 6:32,18.0556,20,70,1014.56,0,149,-1,Location 4,Free Practice 1
1620455630,08/05/21 6:33,18.1111,20,70,1014.63,0,149,-1,Location 4,Free Practice 1
1620455690,08/05/21 6:34,18.1111,20,70,1014.6,2.12187,178,-1,Location 4,Free Practice 1
1620455756,08/05/21 6:35,18.1667,20,70,1014.63,3.1828,151,-1,Location 4,Free Practice 1
1620455821,08/05/21 6:37,18.1667,20,70,1014.66,4.24374,152,-1,Location 4,Free Practice 1
1620455885,08/05/21 6:38,18.1667,20.1,70,1014.66,1.06093,167,-1,Location 4,Free Practice 1
1620455946,08/05/21 6:39,18.1667,20.1,70,1014.66,4.24374,180,-1,Location 4,Free Practice 1
1620456011,08/05/21 6:40,18.1667,20.1,70,1014.73,2.12187,179,-1,Location 4,Free Practice 1
1620456076,08/05/21 6:41,18.1667,20.2,71,1014.77,2.12187,153,-1,Location 4,Free Practice 1
1620456141,08/05/21 6:42,18.1667,20.2,71,1014.7,6.3656,155,-1,Location 4,Free Practice 1
1620456201,08/05/21 6:43,18.1667,20.2,71,1014.73,4.24374,159,-1,Location 4,Free Practice 1
1620456266,08/05/21 6:44,18.1667,20.2,71,1014.7,3.1828,180,-1,Location 4,Free Practice 1
1620468485,08/05/21 10:08,20.3889,33.2,65,1016.49,2.12187,5,-1,Location 4,Qualifying Group 2
1620468550,08/05/21 10:09,20.3889,33.2,65,1016.59,2.12187,5,-1,Location 4,Qualifying Group 2
1620468615,08/05/21 10:10,20.3889,33.5,65,1016.59,1.06093,5,-1,Location 4,Qualifying Group 2
1620468675,08/05/21 10:11,20.3889,33.6,65,1016.59,1.06093,236,-1,Location 4,Qualifying Group 2
1620469446,08/05/21 10:24,20.1667,34.8,67,1016.8,1.06093,205,-1,Location 4,Qualifying Group 4
1620469507,08/05/21 10:25,20.0556,34.8,68,1016.8,6.3656,166,-1,Location 4,Qualifying Group 4
1620469587,08/05/21 10:26,19.8333,35,68,1016.86,5.30467,171,-1,Location 4,Qualifying Group 4
1620469647,08/05/21 10:27,19.5556,34.9,67,1016.83,5.30467,171,-1,Location 4,Qualifying Group 4
1620469712,08/05/21 10:28,19.3333,35,69,1016.76,1.06093,227,-1,Location 4,Qualifying Group 4
1620469772,08/05/21 10:29,19.1667,35.1,70,1016.86,0,223,-1,Location 4,Qualifying Group 4
1620469837,08/05/21 10:30,19.1111,35.1,71,1016.86,0,223,-1,Location 4,Qualifying Group 4
1620469902,08/05/21 10:31,19.1111,35.3,71,1016.86,1.06093,11,-1,Location 4,Qualifying Group 4
1620469968,08/05/21 10:32,19.1667,35.4,71,1016.86,1.06093,12,-1,Location 4,Qualifying Group 4
1620470032,08/05/21 10:33,19.2222,35.5,70,1016.9,1.06093,273,-1,Location 4,Qualifying Group 4
1620470093,08/05/21 10:34,19.2222,35.6,70,1016.86,1.06093,273,-1,Location 4,Qualifying Group 4
1620470158,08/05/21 10:35,19.2222,35.7,70,1016.9,0,273,-1,Location 4,Qualifying Group 4
1620468996,08/05/21 10:16,20.5556,34.1,65,1016.63,0,76,-1,Location 4,Qualifying Group 3
1620469061,08/05/21 10:17,20.6111,34.2,65,1016.73,0,76,-1,Location 4,Qualifying Group 3
1620469126,08/05/21 10:18,20.6111,34.4,65,1016.73,0,81,-1,Location 4,Qualifying Group 3
1620469191,08/05/21 10:19,20.6667,34.5,66,1016.83,4.24374,143,-1,Location 4,Qualifying Group 3
1624115747,19/06/21 15:15,"1,81,667","30,2",80,"7,75,585","2,12,187",242,-1,Location 5,Free Practice 2
1624115807,19/06/21 15:16,"1,81,667","30,6",79,"7,75,551","1,06,093",171,-1,Location 5,Free Practice 2
1624115872,19/06/21 15:17,"1,82,222","30,6",79,"7,75,483","31,828",38,-1,Location 5,Free Practice 2
1624115938,19/06/21 15:18,"1,82,778","30,8",79,"7,75,517","2,12,187",190,-1,Location 5,Free Practice 2
1624116002,19/06/21 15:20,"1,83,333","31,2",79,"7,75,551","4,24,374",100,-1,Location 5,Free Practice 2
1624116063,19/06/21 15:21,"1,83,889","31,4",78,"7,75,551","31,828",250,-1,Location 5,Free Practice 2
1624116128,19/06/21 15:22,"1,84,444","31,4",78,"7,75,551","1,06,093",248,-1,Location 5,Free Practice 2
1624116193,19/06/21 15:23,"1,84,444","31,8",77,"7,75,585","5,30,467",229,-1,Location 5,Free Practice 2
1624116258,19/06/21 15:24,"1,84,444","32,1",76,"7,75,551","1,06,093",213,-1,Location 5,Free Practice 2
1624116318,19/06/21 15:25,"1,84,444","32,2",77,"7,75,551","4,24,374",237,-1,Location 5,Free Practice 2
1624116383,19/06/21 15:26,"1,84,444","32,6",78,"7,75,551","2,12,187",321,-1,Location 5,Free Practice 2
1624116448,19/06/21 15:27,"18,5","32,8",78,"7,75,551","2,12,187",314,-1,Location 5,Free Practice 2
1624116514,19/06/21 15:28,"1,85,556","33,1",77,"7,75,619","4,24,374",267,-1,Location 5,Free Practice 2
1624116578,19/06/21 15:29,"1,86,111","33,5",78,"7,75,652","4,24,374",236,-1,Location 5,Free Practice 2
1624116639,19/06/21 15:30,"1,86,667","33,5",77,"775,72","31,828",134,-1,Location 5,Free Practice 2
1624116704,19/06/21 15:31,"1,87,222","33,7",76,"7,75,652","2,12,187",132,-1,Location 5,Free Practice 2
1624116769,19/06/21 15:32,"1,87,778","33,8",76,"7,75,652","2,12,187",186,-1,Location 5,Free Practice 2
1624116834,19/06/21 15:33,"1,87,778","34,1",76,"7,75,652","2,12,187",83,-1,Location 5,Free Practice 2
1624116894,19/06/21 15:34,"1,87,778","34,3",76,"7,75,686","2,12,187",116,-1,Location 5,Free Practice 2
1624116959,19/06/21 15:35,"1,87,778","33,8",76,"7,75,686","2,12,187",122,-1,Location 5,Free Practice 2
1624117024,19/06/21 15:37,"1,87,778","33,3",76,"7,75,686","5,30,467",236,-1,Location 5,Free Practice 2
1624117089,19/06/21 15:38,"1,87,778","32,8",77,"7,75,754","2,12,187",196,-1,Location 5,Free Practice 2
1624117149,19/06/21 15:39,"1,87,222","32,3",77,"7,75,754","1,06,093",88,-1,Location 5,Free Practice 2
1624117215,19/06/21 15:40,"1,86,667","32,5",77,"7,75,754",0,82,-1,Location 5,Free Practice 2
1624117280,19/06/21 15:41,"1,86,667","32,6",77,"7,75,652","31,828",244,-1,Location 5,Free Practice 2
1624117344,19/06/21 15:42,"1,86,667","32,2",77,"7,75,788","1,06,093",227,-1,Location 5,Free Practice 2
1624117405,19/06/21 15:43,"1,86,667","32,2",77,"7,75,788","2,12,187",232,-1,Location 5,Free Practice 2
1624117470,19/06/21 15:44,"1,86,111","31,8",78,"7,75,754","31,828",157,-1,Location 5,Free Practice 2
1624122017,19/06/21 17:00,"1,99,444","39,5",72,"7,75,652","5,30,467",232,-1,Location 5,Qualifying Group 1
1624122077,19/06/21 17:01,"1,98,889","39,6",72,"7,75,585","5,30,467",209,-1,Location 5,Qualifying Group 1
1624122142,19/06/21 17:02,"1,98,333","39,4",72,"7,75,619","1,06,093",175,-1,Location 5,Qualifying Group 1
1624122207,19/06/21 17:03,"1,97,222","39,1",72,"7,75,551","1,06,093",175,-1,Location 5,Qualifying Group 1
1624107619,19/06/21 13:00,"1,38,889","16,2",95,"7,74,636",0,97,-1,Location 5,Free Practice 1
1624107680,19/06/21 13:01,"1,38,889","16,3",95,"7,74,569",0,95,-1,Location 5,Free Practice 1
1624107745,19/06/21 13:02,"1,39,444","16,3",95,"7,74,603",0,91,-1,Location 5,Free Practice 1
1624107810,19/06/21 13:03,"1,39,444","16,2",95,"7,74,535",0,91,-1,Location 5,Free Practice 1
1624107875,19/06/21 13:04,"1,39,444","16,1",95,"7,74,535",0,82,-1,Location 5,Free Practice 1
1624107935,19/06/21 13:05,"1,39,444",16,94,"7,74,467",0,82,-1,Location 5,Free Practice 1
1624108000,19/06/21 13:06,"1,39,444","16,2",94,"7,74,603",0,82,-1,Location 5,Free Practice 1
1624108065,19/06/21 13:07,14,"16,2",94,"774,67",0,82,-1,Location 5,Free Practice 1
1624108131,19/06/21 13:08,"1,40,556","16,3",94,"774,67",0,82,-1,Location 5,Free Practice 1
1624108195,19/06/21 13:09,"1,40,556","16,3",94,"7,74,603",0,82,-1,Location 5,Free Practice 1
1624108256,19/06/21 13:10,"1,40,556","16,3",94,"774,67",0,82,-1,Location 5,Free Practice 1
1624108321,19/06/21 13:12,"1,40,556","16,4",94,"7,74,636",0,79,-1,Location 5,Free Practice 1
1624108386,19/06/21 13:13,"1,41,111","16,5",94,"774,67",0,79,-1,Location 5,Free Practice 1
1624108451,19/06/21 13:14,"1,41,667","16,5",94,"7,74,636",0,79,-1,Location 5,Free Practice 1
1624108511,19/06/21 13:15,"1,41,667","16,6",94,"7,74,704",0,79,-1,Location 5,Free Practice 1
1624108576,19/06/21 13:16,"1,42,222","16,7",94,"7,74,704",0,79,-1,Location 5,Free Practice 1
1624108641,19/06/21 13:17,"1,42,222","16,8",93,"7,74,704",0,79,-1,Location 5,Free Practice 1
1624108706,19/06/21 13:18,"1,42,222",17,93,"774,67","31,828",79,-1,Location 5,Free Practice 1
1624108766,19/06/21 13:19,"1,42,222",17,93,"774,67","31,828",79,-1,Location 5,Free Practice 1
1624108832,19/06/21 13:20,"1,42,778","17,1",93,"7,74,772","1,06,093",79,-1,Location 5,Free Practice 1
1624108897,19/06/21 13:21,"1,42,778","17,2",93,"7,74,738","31,828",76,-1,Location 5,Free Practice 1
1624108961,19/06/21 13:22,"1,42,778","17,2",93,"7,74,738","31,828",76,-1,Location 5,Free Practice 1
1624109022,19/06/21 13:23,"1,43,333","17,2",93,"7,74,772","2,12,187",76,-1,Location 5,Free Practice 1
1624109087,19/06/21 13:24,"1,43,333","17,4",93,"7,74,738","2,12,187",62,-1,Location 5,Free Practice 1
1624109152,19/06/21 13:25,"1,43,333","17,4",92,"7,74,806","1,06,093",62,-1,Location 5,Free Practice 1
1624109217,19/06/21 13:26,"1,43,889","17,5",92,"7,74,907",0,62,-1,Location 5,Free Practice 1
1624109277,19/06/21 13:27,"1,43,889","17,5",92,"7,74,806","1,06,093",62,-1,Location 5,Free Practice 1
1624109342,19/06/21 13:29,"1,44,444","17,5",92,"7,74,874","2,12,187",62,-1,Location 5,Free Practice 1
1624109408,19/06/21 13:30,"14,5","17,5",92,"7,74,874",0,62,-1,Location 5,Free Practice 1
1624109473,19/06/21 13:31,"14,5","17,5",92,"7,74,975","1,06,093",62,-1,Location 5,Free Practice 1
1624109537,19/06/21 13:32,"1,45,556","17,6",92,"7,74,941",0,62,-1,Location 5,Free Practice 1
1624109598,19/06/21 13:33,"1,45,556","17,7",92,"7,74,941","2,12,187",62,-1,Location 5,Free Practice 1
1624109663,19/06/21 13:34,"1,46,111","17,7",92,"7,74,874","2,12,187",62,-1,Location 5,Free Practice 1
1624109728,19/06/21 13:35,"1,45,556","17,7",91,"7,74,907",0,62,-1,Location 5,Free Practice 1
1624109793,19/06/21 13:36,"1,46,111","17,8",91,"7,74,941",0,62,-1,Location 5,Free Practice 1
1624109853,19/06/21 13:37,"1,46,667","17,9",91,"7,74,941",0,62,-1,Location 5,Free Practice 1
1624109918,19/06/21 13:38,"1,46,667",18,91,"7,74,941",0,62,-1,Location 5,Free Practice 1
1624109983,19/06/21 13:39,"1,46,667",18,91,"7,74,907",0,62,-1,Location 5,Free Practice 1
1624110048,19/06/21 13:40,"1,47,222","18,1",91,"7,74,941","1,06,093",62,-1,Location 5,Free Practice 1
1624110109,19/06/21 13:41,"1,47,222","18,1",91,"7,74,975",0,62,-1,Location 5,Free Practice 1
1624110174,19/06/21 13:42,"1,47,778","17,9",92,"7,75,009",0,62,-1,Location 5,Free Practice 1
1624110239,19/06/21 13:43,"1,48,333","17,9",91,"7,74,941",0,62,-1,Location 5,Free Practice 1
1624110303,19/06/21 13:45,"1,48,333","17,8",91,"7,75,009",0,62,-1,Location 5,Free Practice 1
1624110374,19/06/21 13:46,"1,48,333","17,8",91,"7,75,077",0,62,-1,Location 5,Free Practice 1
1624110439,19/06/21 13:47,"1,48,889","17,8",91,"7,75,009",0,62,-1,Location 5,Free Practice 1
1624110504,19/06/21 13:48,"1,49,444","17,8",91,"7,75,043","2,12,187",62,-1,Location 5,Free Practice 1
1624110569,19/06/21 13:49,"1,49,444","17,7",91,"7,75,111","2,12,187",62,-1,Location 5,Free Practice 1
1624110634,19/06/21 13:50,15,"17,8",90,"7,75,111","1,06,093",62,-1,Location 5,Free Practice 1
1624110694,19/06/21 13:51,15,"17,8",91,"7,75,111","31,828",110,-1,Location 5,Free Practice 1
1624110760,19/06/21 13:52,"1,50,556","17,7",90,"7,75,144","1,06,093",102,-1,Location 5,Free Practice 1
1624110825,19/06/21 13:53,"1,51,111","17,7",91,"7,75,178","4,24,374",92,-1,Location 5,Free Practice 1
1624110889,19/06/21 13:54,"1,51,111","17,7",90,"7,75,246","2,12,187",79,-1,Location 5,Free Practice 1
1624110950,19/06/21 13:55,"1,51,667","17,7",90,"7,75,212","1,06,093",89,-1,Location 5,Free Practice 1
1624111015,19/06/21 13:56,"1,52,222","17,7",90,"7,75,246","31,828",96,-1,Location 5,Free Practice 1
1624111080,19/06/21 13:58,"1,52,222","17,7",90,"7,75,314","31,828",86,-1,Location 5,Free Practice 1
1624111145,19/06/21 13:59,"1,52,222","17,7",89,"775,28","2,12,187",107,-1,Location 5,Free Practice 1
1624122532,19/06/21 17:08,"1,98,889","38,7",72,"7,75,551","5,30,467",211,-1,Location 5,Qualifying Group 2
1624122593,19/06/21 17:09,"1,99,444","38,5",72,"7,75,551","31,828",246,-1,Location 5,Qualifying Group 2
1624122658,19/06/21 17:10,"1,99,444","38,4",72,"7,75,483","5,30,467",237,-1,Location 5,Qualifying Group 2
1624123504,19/06/21 17:25,20,"42,9",71,"7,75,314","31,828",190,-1,Location 5,Qualifying Group 4
1624123564,19/06/21 17:26,"2,01,111","43,8",72,"7,75,314","7,42,654",273,-1,Location 5,Qualifying Group 4
1624123630,19/06/21 17:27,"2,02,778","44,1",72,"7,75,314","63,656",206,-1,Location 5,Qualifying Group 4
1624122978,19/06/21 17:16,"1,97,778",39,73,"7,75,551","63,656",230,-1,Location 5,Qualifying Group 3
1624123043,19/06/21 17:17,"1,97,222","39,7",72,"7,75,449","4,24,374",223,-1,Location 5,Qualifying Group 3
1624123104,19/06/21 17:18,"1,96,667","40,4",72,"7,75,415","4,24,374",233,-1,Location 5,Qualifying Group 3
1624123169,19/06/21 17:19,"1,96,667","40,6",73,"7,75,314","5,30,467",205,-1,Location 5,Qualifying Group 3
1619248532,24/04/21 7:15,13.3889,14.5,81,998.612,1.06093,61,-1,Location 3,Free Practice 2
1619248592,24/04/21 7:16,13.3889,14.5,81,998.612,1.06093,61,-1,Location 3,Free Practice 2
1619248657,24/04/21 7:17,13.4444,14.5,81,998.578,0,61,-1,Location 3,Free Practice 2
1619248722,24/04/21 7:18,13.4444,14.5,81,998.544,0,46,-1,Location 3,Free Practice 2
1619248787,24/04/21 7:19,13.4444,14.5,81,998.578,1.06093,319,-1,Location 3,Free Practice 2
1619248847,24/04/21 7:20,13.4444,14.6,81,998.578,2.12187,319,-1,Location 3,Free Practice 2
1619248913,24/04/21 7:21,13.5,14.6,81,998.443,1.06093,319,-1,Location 3,Free Practice 2
1619248978,24/04/21 7:22,13.5,14.6,81,998.511,2.12187,298,-1,Location 3,Free Practice 2
1619249042,24/04/21 7:24,13.5,14.6,81,998.544,2.12187,298,-1,Location 3,Free Practice 2
1619249103,24/04/21 7:25,13.5556,14.7,81,998.511,0,298,-1,Location 3,Free Practice 2
1619249168,24/04/21 7:26,13.5556,14.7,80,998.511,1.06093,298,-1,Location 3,Free Practice 2
1619249233,24/04/21 7:27,13.6111,14.7,80,998.544,0,298,-1,Location 3,Free Practice 2
1619249298,24/04/21 7:28,13.6111,14.7,80,998.612,0,298,-1,Location 3,Free Practice 2
1619249358,24/04/21 7:29,13.6111,14.8,80,998.612,0,336,-1,Location 3,Free Practice 2
1619249423,24/04/21 7:30,13.6111,14.8,80,998.578,0,336,-1,Location 3,Free Practice 2
1619249489,24/04/21 7:31,13.6667,14.8,80,998.544,1.06093,336,-1,Location 3,Free Practice 2
1619249554,24/04/21 7:32,13.6667,14.8,81,998.578,0,336,-1,Location 3,Free Practice 2
1619249618,24/04/21 7:33,13.6667,14.8,81,998.544,2.12187,336,-1,Location 3,Free Practice 2
1619249679,24/04/21 7:34,13.6667,14.8,80,998.511,1.06093,336,-1,Location 3,Free Practice 2
1619249744,24/04/21 7:35,13.6667,14.9,80,998.544,1.06093,340,-1,Location 3,Free Practice 2
1619249809,24/04/21 7:36,13.7222,14.9,80,998.409,2.12187,16,-1,Location 3,Free Practice 2
1619249874,24/04/21 7:37,13.6667,14.9,80,998.443,1.06093,19,-1,Location 3,Free Practice 2
1619249935,24/04/21 7:38,13.6667,15,80,998.409,2.12187,19,-1,Location 3,Free Practice 2
1619249999,24/04/21 7:39,13.6667,15,80,998.443,1.06093,20,-1,Location 3,Free Practice 2
1619250064,24/04/21 7:41,13.6667,15.1,80,998.409,2.12187,39,-1,Location 3,Free Practice 2
1619250129,24/04/21 7:42,13.6667,15.1,80,998.375,1.06093,39,-1,Location 3,Free Practice 2
1619250190,24/04/21 7:43,13.6667,15.1,80,998.443,0,44,-1,Location 3,Free Practice 2
1619250255,24/04/21 7:44,13.6667,15.2,80,998.375,2.12187,5,-1,Location 3,Free Practice 2
1619254802,24/04/21 9:00,14.4444,15.5,79,998.172,0,28,-1,Location 3,Qualifying Group 1
1619254867,24/04/21 9:01,14.3889,15.5,79,998.07,0,28,-1,Location 3,Qualifying Group 1
1619254932,24/04/21 9:02,14.3889,15.5,79,998.138,0,28,-1,Location 3,Qualifying Group 1
1619254997,24/04/21 9:03,14.3889,15.5,79,998.104,0,28,-1,Location 3,Qualifying Group 1
1619241616,24/04/21 5:20,12.7222,14.2,86,997.563,0,34,-1,Location 3,Free Practice 1
1619241682,24/04/21 5:21,12.7222,14.2,86,997.664,0,34,-1,Location 3,Free Practice 1
1619241746,24/04/21 5:22,12.7222,14.2,86,997.63,0,34,-1,Location 3,Free Practice 1
1619241807,24/04/21 5:23,12.7222,14.2,86,997.698,2.12187,26,-1,Location 3,Free Practice 1
1619241872,24/04/21 5:24,12.7778,14.2,86,997.664,1.06093,26,-1,Location 3,Free Practice 1
1619241937,24/04/21 5:25,12.7778,14.2,86,997.732,0,19,-1,Location 3,Free Practice 1
1619242002,24/04/21 5:26,12.7778,14.2,86,997.732,0,5,-1,Location 3,Free Practice 1
1619242062,24/04/21 5:27,12.7778,14.2,86,997.833,0,5,-1,Location 3,Free Practice 1
1619242127,24/04/21 5:28,12.8333,14.2,86,997.867,1.06093,5,-1,Location 3,Free Practice 1
1619242192,24/04/21 5:29,12.8333,14.2,86,997.833,0,5,-1,Location 3,Free Practice 1
1619242257,24/04/21 5:30,12.8333,14.2,86,997.901,1.06093,5,-1,Location 3,Free Practice 1
1619242317,24/04/21 5:31,12.8889,14.2,86,997.935,0,5,-1,Location 3,Free Practice 1
1619242383,24/04/21 5:33,12.8889,14.2,86,998.003,2.12187,5,-1,Location 3,Free Practice 1
1619242448,24/04/21 5:34,12.9444,14.2,86,998.037,0,5,-1,Location 3,Free Practice 1
1619242512,24/04/21 5:35,12.9444,14.2,86,998.003,1.06093,355,-1,Location 3,Free Practice 1
1619242573,24/04/21 5:36,12.9444,14.2,85,998.138,0,355,-1,Location 3,Free Practice 1
1619242638,24/04/21 5:37,12.9444,14.2,85,998.037,0,355,-1,Location 3,Free Practice 1
1619242703,24/04/21 5:38,13,14.2,85,998.07,1.06093,355,-1,Location 3,Free Practice 1
1619242768,24/04/21 5:39,13,14.2,85,998.037,1.06093,355,-1,Location 3,Free Practice 1
1619242833,24/04/21 5:40,13,14.2,85,998.172,1.06093,355,-1,Location 3,Free Practice 1
1619242893,24/04/21 5:41,13,14.2,85,998.07,0,355,-1,Location 3,Free Practice 1
1619242958,24/04/21 5:42,13,14.2,84,998.172,0,355,-1,Location 3,Free Practice 1
1619243024,24/04/21 5:43,13,14.2,84,998.138,0,355,-1,Location 3,Free Practice 1
1619243088,24/04/21 5:44,13,14.2,84,998.104,0,355,-1,Location 3,Free Practice 1
1619243149,24/04/21 5:45,13,14.2,84,998.037,0,355,-1,Location 3,Free Practice 1
1619243214,24/04/21 5:46,13,14.2,84,998.104,1.06093,355,-1,Location 3,Free Practice 1
1619243279,24/04/21 5:47,13,14.2,84,998.104,1.06093,9,-1,Location 3,Free Practice 1
1619243344,24/04/21 5:49,13,14.3,83,998.104,0,5,-1,Location 3,Free Practice 1
1619243404,24/04/21 5:50,13.0556,14.3,83,998.104,2.12187,34,-1,Location 3,Free Practice 1
1619243469,24/04/21 5:51,13.0556,14.2,83,998.138,0,34,-1,Location 3,Free Practice 1
1619243534,24/04/21 5:52,13.0556,14.3,82,998.104,1.06093,347,-1,Location 3,Free Practice 1
1619243599,24/04/21 5:53,13.0556,14.2,82,998.104,1.06093,347,-1,Location 3,Free Practice 1
1619243659,24/04/21 5:54,13.0556,14.3,82,998.104,1.06093,48,-1,Location 3,Free Practice 1
1619243725,24/04/21 5:55,13.1111,14.3,83,998.104,1.06093,41,-1,Location 3,Free Practice 1
1619243790,24/04/21 5:56,13.1111,14.3,82,998.172,1.06093,41,-1,Location 3,Free Practice 1
1619243855,24/04/21 5:57,13.1111,14.3,82,998.172,1.06093,41,-1,Location 3,Free Practice 1
1619243930,24/04/21 5:58,13.1111,14.3,82,998.24,0,41,-1,Location 3,Free Practice 1
1619243990,24/04/21 5:59,13.1111,14.3,82,998.24,1.06093,41,-1,Location 3,Free Practice 1
1619244055,24/04/21 6:00,13.1111,14.3,82,998.274,1.06093,41,-1,Location 3,Free Practice 1
1619244120,24/04/21 6:02,13.1667,14.3,82,998.307,3.1828,31,-1,Location 3,Free Practice 1
1619244185,24/04/21 6:03,13.1667,14.3,82,998.409,1.06093,355,-1,Location 3,Free Practice 1
1619244245,24/04/21 6:04,13.1667,14.3,82,998.443,2.12187,337,-1,Location 3,Free Practice 1
1619255317,24/04/21 9:08,14.3889,15.5,79,998.138,2.12187,28,-1,Location 3,Qualifying Group 2
1619255388,24/04/21 9:09,14.3889,15.5,79,998.104,1.06093,28,-1,Location 3,Qualifying Group 2
1619255453,24/04/21 9:10,14.3889,15.4,79,998.138,2.12187,30,-1,Location 3,Qualifying Group 2
1619255518,24/04/21 9:11,14.3889,15.4,79,998.138,1.06093,30,-1,Location 3,Qualifying Group 2
1619256284,24/04/21 9:24,14.5556,15.5,78,998.138,3.1828,31,-1,Location 3,Qualifying Group 4
1619256349,24/04/21 9:25,14.5556,15.5,78,998.206,3.1828,62,-1,Location 3,Qualifying Group 4
1619256414,24/04/21 9:26,14.5556,15.5,78,998.172,1.06093,62,-1,Location 3,Qualifying Group 4
1619256474,24/04/21 9:27,14.5556,15.5,78,998.172,1.06093,54,-1,Location 3,Qualifying Group 4
1619255773,24/04/21 9:16,14.3889,15.5,80,998.24,0,30,-1,Location 3,Qualifying Group 3
1619255838,24/04/21 9:17,14.4444,15.5,80,998.24,0,30,-1,Location 3,Qualifying Group 3
1619255903,24/04/21 9:18,14.4444,15.5,80,998.206,0,30,-1,Location 3,Qualifying Group 3
1619255963,24/04/21 9:19,14.4444,15.5,80,998.274,0,30,-1,Location 3,Qualifying Group 3
1614337244,26/02/21 11:00,20.6667,34.4,34,937.386,4.24374,315,-1,Location 1,Free Practice 2
1614337309,26/02/21 11:01,20.6667,34.4,33,937.352,1.06093,310,-1,Location 1,Free Practice 2
1614337374,26/02/21 11:02,20.6667,34.6,33,937.285,1.06093,293,-1,Location 1,Free Practice 2
1614337439,26/02/21 11:03,20.7222,34.7,34,937.285,6.3656,283,-1,Location 1,Free Practice 2
1614337499,26/02/21 11:04,20.7222,34.7,34,937.352,9.54841,309,-1,Location 1,Free Practice 2
1614337564,26/02/21 11:06,20.7778,34.5,34,937.319,3.1828,267,-1,Location 1,Free Practice 2
1614337629,26/02/21 11:07,20.8333,33.8,34,937.285,3.1828,298,-1,Location 1,Free Practice 2
1614337694,26/02/21 11:08,20.8889,33.5,34,937.251,4.24374,322,-1,Location 1,Free Practice 2
1614337754,26/02/21 11:09,20.9444,33.5,34,937.251,5.30467,252,-1,Location 1,Free Practice 2
1614337819,26/02/21 11:10,21,33.7,34,937.217,3.1828,311,-1,Location 1,Free Practice 2
1614337885,26/02/21 11:11,21.0556,33.9,34,937.183,3.1828,325,-1,Location 1,Free Practice 2
1614337949,26/02/21 11:12,21.0556,34,34,937.217,3.1828,282,-1,Location 1,Free Practice 2
1614338010,26/02/21 11:13,20.9444,33.9,34,937.183,3.1828,287,-1,Location 1,Free Practice 2
1614338075,26/02/21 11:14,20.8333,33.9,34,937.183,4.24374,277,-1,Location 1,Free Practice 2
1614338140,26/02/21 11:15,20.7778,34,35,937.183,5.30467,311,-1,Location 1,Free Practice 2
1614338205,26/02/21 11:16,20.7778,34,35,937.251,4.24374,271,-1,Location 1,Free Practice 2
1614338265,26/02/21 11:17,20.7222,34,35,937.285,1.06093,274,-1,Location 1,Free Practice 2
1614338330,26/02/21 11:18,20.7778,34,35,937.251,5.30467,302,-1,Location 1,Free Practice 2
1614338395,26/02/21 11:19,20.7778,34,35,937.285,5.30467,288,-1,Location 1,Free Practice 2
1614338460,26/02/21 11:21,20.7778,34,34,937.285,2.12187,259,-1,Location 1,Free Practice 2
1614338520,26/02/21 11:22,20.7778,34,35,937.251,3.1828,288,-1,Location 1,Free Practice 2
1614338586,26/02/21 11:23,20.8333,34.2,35,937.115,5.30467,333,-1,Location 1,Free Practice 2
1614338651,26/02/21 11:24,20.8333,34.2,35,937.183,2.12187,281,-1,Location 1,Free Practice 2
1614338716,26/02/21 11:25,20.8889,34.3,35,937.149,2.12187,323,-1,Location 1,Free Practice 2
1614338781,26/02/21 11:26,20.9444,34.1,35,937.183,2.12187,306,-1,Location 1,Free Practice 2
1614338841,26/02/21 11:27,21,34.1,35,937.183,1.06093,281,-1,Location 1,Free Practice 2
1614338906,26/02/21 11:28,21.0556,33.4,34,937.183,3.1828,281,-1,Location 1,Free Practice 2
1614338971,26/02/21 11:29,21.1111,33.3,34,937.149,1.06093,285,-1,Location 1,Free Practice 2
1614344404,26/02/21 13:00,21.6667,28.5,33,937.285,4.24374,332,-1,Location 1,Qualifying Group 1
1614344465,26/02/21 13:01,21.7222,28.4,33,937.285,2.12187,317,-1,Location 1,Qualifying Group 1
1614344530,26/02/21 13:02,21.7222,28.2,33,937.285,3.1828,317,-1,Location 1,Qualifying Group 1
1614344595,26/02/21 13:03,21.7778,28.1,33,937.251,4.24374,334,-1,Location 1,Qualifying Group 1
1614266119,25/02/21 15:15,17.8333,20.2,45,936.845,8.48747,318,-1,Location 1,Free Practice 1
1614266180,25/02/21 15:16,17.7778,20.2,45,936.777,5.30467,314,-1,Location 1,Free Practice 1
1614266244,25/02/21 15:17,17.7778,20.1,45,936.709,2.12187,330,-1,Location 1,Free Practice 1
1614266310,25/02/21 15:18,17.7778,20.1,45,936.777,6.3656,315,-1,Location 1,Free Practice 1
1614266375,25/02/21 15:19,17.7222,20,45,936.811,5.30467,313,-1,Location 1,Free Practice 1
1614266440,25/02/21 15:20,17.7222,20,45,936.845,3.1828,298,-1,Location 1,Free Practice 1
1614266505,25/02/21 15:21,17.7222,20,45,936.845,3.1828,297,-1,Location 1,Free Practice 1
1614266569,25/02/21 15:22,17.7222,20,45,936.845,6.3656,284,-1,Location 1,Free Practice 1
